Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (dBm)
16623, 2/9/2023, 11:55:06.623,-79.141
16624, 2/9/2023, 11:55:06.752,#NAME?
16625, 2/9/2023, 11:55:06.875,NaN
16626, 2/9/2023, 11:55:06.906,NaN
16627, 2/9/2023, 11:55:06.937,NaN
16628, 2/9/2023, 11:55:06.974,NaN
16629, 2/9/2023, 11:55:07.034,NaN
16630, 2/9/2023, 11:55:07.157,NaN
16631, 2/9/2023, 11:55:07.281,NaN
16632, 2/9/2023, 11:55:07.411,NaN
16633, 2/9/2023, 11:55:07.533,#NAME?
16634, 2/9/2023, 11:55:07.655,NaN
16635, 2/9/2023, 11:55:07.776,NaN
16636, 2/9/2023, 11:55:07.904,-83.639
16637, 2/9/2023, 11:55:07.935,NaN
16638, 2/9/2023, 11:55:07.965,NaN
16639, 2/9/2023, 11:55:07.996,NaN
16640, 2/9/2023, 11:55:08.032,NaN
16641, 2/9/2023, 11:55:08.148,NaN
16642, 2/9/2023, 11:55:08.270,NaN
16643, 2/9/2023, 11:55:08.394,#NAME?
16644, 2/9/2023, 11:55:08.495,NaN
16645, 2/9/2023, 11:55:08.618,NaN
16646, 2/9/2023, 11:55:08.740,NaN
16647, 2/9/2023, 11:55:08.863,NaN
16648, 2/9/2023, 11:55:08.991,NaN
16649, 2/9/2023, 11:55:09.022,NaN
16650, 2/9/2023, 11:55:09.145,NaN
16651, 2/9/2023, 11:55:09.267,NaN
16652, 2/9/2023, 11:55:09.394,#NAME?
16653, 2/9/2023, 11:55:09.517,NaN
16654, 2/9/2023, 11:55:09.639,NaN
16655, 2/9/2023, 11:55:09.760,NaN
16656, 2/9/2023, 11:55:09.888,#NAME?
16657, 2/9/2023, 11:55:09.919,NaN
16658, 2/9/2023, 11:55:09.949,NaN
16659, 2/9/2023, 11:55:09.980,NaN
16660, 2/9/2023, 11:55:10.016,NaN
16661, 2/9/2023, 11:55:10.133,NaN
16662, 2/9/2023, 11:55:10.256,NaN
16663, 2/9/2023, 11:55:10.379,NaN
16664, 2/9/2023, 11:55:10.507,NaN
16665, 2/9/2023, 11:55:10.629,NaN
16666, 2/9/2023, 11:55:10.751,NaN
16667, 2/9/2023, 11:55:10.875,NaN
16668, 2/9/2023, 11:55:10.911,NaN
16669, 2/9/2023, 11:55:10.966,NaN
16670, 2/9/2023, 11:55:10.996,NaN
16671, 2/9/2023, 11:55:11.027,NaN
16672, 2/9/2023, 11:55:11.157,NaN
16673, 2/9/2023, 11:55:11.279,NaN
16674, 2/9/2023, 11:55:11.401,NaN
16675, 2/9/2023, 11:55:11.524,NaN
16676, 2/9/2023, 11:55:11.653,NaN
16677, 2/9/2023, 11:55:11.775,#NAME?
16678, 2/9/2023, 11:55:11.899,NaN
16679, 2/9/2023, 11:55:11.930,NaN
16680, 2/9/2023, 11:55:11.966,NaN
16681, 2/9/2023, 11:55:12.020,NaN
16682, 2/9/2023, 11:55:12.144,#NAME?
16683, 2/9/2023, 11:55:12.268,NaN
16684, 2/9/2023, 11:55:12.396,NaN
16685, 2/9/2023, 11:55:12.518,#NAME?
16686, 2/9/2023, 11:55:12.640,NaN
16687, 2/9/2023, 11:55:12.763,NaN
16688, 2/9/2023, 11:55:12.894,#NAME?
16689, 2/9/2023, 11:55:12.925,NaN
16690, 2/9/2023, 11:55:12.955,NaN
16691, 2/9/2023, 11:55:12.987,NaN
16692, 2/9/2023, 11:55:13.023,NaN
16693, 2/9/2023, 11:55:13.138,NaN
16694, 2/9/2023, 11:55:13.262,NaN
16695, 2/9/2023, 11:55:13.384,NaN
16696, 2/9/2023, 11:55:13.512,NaN
16697, 2/9/2023, 11:55:13.635,-79.141
16698, 2/9/2023, 11:55:13.758,NaN
16699, 2/9/2023, 11:55:13.884,NaN
16700, 2/9/2023, 11:55:13.920,NaN
16701, 2/9/2023, 11:55:13.977,NaN
16702, 2/9/2023, 11:55:14.008,-76.98
16703, 2/9/2023, 11:55:14.130,NaN
16704, 2/9/2023, 11:55:14.258,NaN
16705, 2/9/2023, 11:55:14.380,NaN
16706, 2/9/2023, 11:55:14.503,NaN
16707, 2/9/2023, 11:55:14.625,NaN
16708, 2/9/2023, 11:55:14.730,NaN
16709, 2/9/2023, 11:55:14.852,NaN
16710, 2/9/2023, 11:55:14.975,NaN
16711, 2/9/2023, 11:55:15.005,NaN
16712, 2/9/2023, 11:55:15.134,NaN
16713, 2/9/2023, 11:55:15.256,NaN
16714, 2/9/2023, 11:55:15.378,#NAME?
16715, 2/9/2023, 11:55:15.501,NaN
16716, 2/9/2023, 11:55:15.629,NaN
16717, 2/9/2023, 11:55:15.751,NaN
16718, 2/9/2023, 11:55:15.874,NaN
16719, 2/9/2023, 11:55:15.905,NaN
16720, 2/9/2023, 11:55:15.942,NaN
16721, 2/9/2023, 11:55:15.994,NaN
16722, 2/9/2023, 11:55:16.025,NaN
16723, 2/9/2023, 11:55:16.148,NaN
16724, 2/9/2023, 11:55:16.277,NaN
16725, 2/9/2023, 11:55:16.401,-79.141
16726, 2/9/2023, 11:55:16.524,NaN
16727, 2/9/2023, 11:55:16.646,#NAME?
16728, 2/9/2023, 11:55:16.746,NaN
16729, 2/9/2023, 11:55:16.868,NaN
16730, 2/9/2023, 11:55:16.990,#NAME?
16731, 2/9/2023, 11:55:17.022,NaN
16732, 2/9/2023, 11:55:17.150,NaN
16733, 2/9/2023, 11:55:17.272,NaN
16734, 2/9/2023, 11:55:17.394,NaN
16735, 2/9/2023, 11:55:17.517,NaN
16736, 2/9/2023, 11:55:17.644,NaN
16737, 2/9/2023, 11:55:17.765,NaN
16738, 2/9/2023, 11:55:17.888,NaN
16739, 2/9/2023, 11:55:17.920,NaN
16740, 2/9/2023, 11:55:17.956,NaN
16741, 2/9/2023, 11:55:18.015,NaN
16742, 2/9/2023, 11:55:18.138,NaN
16743, 2/9/2023, 11:55:18.261,NaN
16744, 2/9/2023, 11:55:18.389,NaN
16745, 2/9/2023, 11:55:18.511,NaN
16746, 2/9/2023, 11:55:18.634,#NAME?
16747, 2/9/2023, 11:55:18.756,#NAME?
16748, 2/9/2023, 11:55:18.883,-75.543
16749, 2/9/2023, 11:55:18.914,NaN
16750, 2/9/2023, 11:55:18.945,NaN
16751, 2/9/2023, 11:55:18.976,NaN
16752, 2/9/2023, 11:55:19.012,NaN
16753, 2/9/2023, 11:55:19.128,NaN
16754, 2/9/2023, 11:55:19.249,NaN
16755, 2/9/2023, 11:55:19.372,-83.639
16756, 2/9/2023, 11:55:19.502,NaN
16757, 2/9/2023, 11:55:19.625,NaN
16758, 2/9/2023, 11:55:19.748,#NAME?
16759, 2/9/2023, 11:55:19.870,NaN
16760, 2/9/2023, 11:55:19.906,NaN
16761, 2/9/2023, 11:55:19.962,NaN
16762, 2/9/2023, 11:55:19.992,NaN
16763, 2/9/2023, 11:55:20.023,NaN
16764, 2/9/2023, 11:55:20.125,NaN
16765, 2/9/2023, 11:55:20.246,NaN
16766, 2/9/2023, 11:55:20.369,NaN
16767, 2/9/2023, 11:55:20.492,NaN
16768, 2/9/2023, 11:55:20.619,NaN
16769, 2/9/2023, 11:55:20.743,NaN
16770, 2/9/2023, 11:55:20.865,NaN
16771, 2/9/2023, 11:55:20.988,#NAME?
16772, 2/9/2023, 11:55:21.024,NaN
16773, 2/9/2023, 11:55:21.139,NaN
16774, 2/9/2023, 11:55:21.260,NaN
16775, 2/9/2023, 11:55:21.382,NaN
16776, 2/9/2023, 11:55:21.510,NaN
16777, 2/9/2023, 11:55:21.632,NaN
16778, 2/9/2023, 11:55:21.755,#NAME?
16779, 2/9/2023, 11:55:21.877,NaN
16780, 2/9/2023, 11:55:21.913,NaN
16781, 2/9/2023, 11:55:21.966,NaN
16782, 2/9/2023, 11:55:21.998,NaN
16783, 2/9/2023, 11:55:22.029,NaN
16784, 2/9/2023, 11:55:22.158,NaN
16785, 2/9/2023, 11:55:22.281,NaN
16786, 2/9/2023, 11:55:22.403,NaN
16787, 2/9/2023, 11:55:22.525,#NAME?
16788, 2/9/2023, 11:55:22.625,NaN
16789, 2/9/2023, 11:55:22.749,NaN
16790, 2/9/2023, 11:55:22.870,NaN
16791, 2/9/2023, 11:55:22.901,NaN
16792, 2/9/2023, 11:55:22.937,NaN
16793, 2/9/2023, 11:55:22.992,NaN
16794, 2/9/2023, 11:55:23.023,NaN
16795, 2/9/2023, 11:55:23.147,NaN
16796, 2/9/2023, 11:55:23.274,NaN
16797, 2/9/2023, 11:55:23.398,NaN
16798, 2/9/2023, 11:55:23.521,NaN
16799, 2/9/2023, 11:55:23.644,-79.141
16800, 2/9/2023, 11:55:23.771,-76.98
16801, 2/9/2023, 11:55:23.896,NaN
16802, 2/9/2023, 11:55:23.927,NaN
16803, 2/9/2023, 11:55:23.957,NaN
16804, 2/9/2023, 11:55:23.994,NaN
16805, 2/9/2023, 11:55:24.060,NaN
16806, 2/9/2023, 11:55:24.183,NaN
16807, 2/9/2023, 11:55:24.304,NaN
16808, 2/9/2023, 11:55:24.434,NaN
16809, 2/9/2023, 11:55:24.555,NaN
16810, 2/9/2023, 11:55:24.678,NaN
16811, 2/9/2023, 11:55:24.800,NaN
16812, 2/9/2023, 11:55:24.929,NaN
16813, 2/9/2023, 11:55:24.959,NaN
16814, 2/9/2023, 11:55:24.990,NaN
16815, 2/9/2023, 11:55:25.021,NaN
16816, 2/9/2023, 11:55:25.148,NaN
16817, 2/9/2023, 11:55:25.271,NaN
16818, 2/9/2023, 11:55:25.394,NaN
16819, 2/9/2023, 11:55:25.516,NaN
16820, 2/9/2023, 11:55:25.644,NaN
16821, 2/9/2023, 11:55:25.766,NaN
16822, 2/9/2023, 11:55:25.889,NaN
16823, 2/9/2023, 11:55:25.919,NaN
16824, 2/9/2023, 11:55:25.958,NaN
16825, 2/9/2023, 11:55:26.013,NaN
16826, 2/9/2023, 11:55:26.135,NaN
16827, 2/9/2023, 11:55:26.256,#NAME?
16828, 2/9/2023, 11:55:26.384,NaN
16829, 2/9/2023, 11:55:26.507,NaN
16830, 2/9/2023, 11:55:26.629,NaN
16831, 2/9/2023, 11:55:26.753,NaN
16832, 2/9/2023, 11:55:26.880,NaN
16833, 2/9/2023, 11:55:26.910,NaN
16834, 2/9/2023, 11:55:26.941,NaN
16835, 2/9/2023, 11:55:26.972,NaN
16836, 2/9/2023, 11:55:27.011,NaN
16837, 2/9/2023, 11:55:27.128,#NAME?
16838, 2/9/2023, 11:55:27.250,NaN
16839, 2/9/2023, 11:55:27.372,NaN
16840, 2/9/2023, 11:55:27.501,NaN
16841, 2/9/2023, 11:55:27.623,NaN
16842, 2/9/2023, 11:55:27.745,NaN
16843, 2/9/2023, 11:55:27.869,#NAME?
16844, 2/9/2023, 11:55:27.970,NaN
16845, 2/9/2023, 11:55:28.000,NaN
16846, 2/9/2023, 11:55:28.122,NaN
16847, 2/9/2023, 11:55:28.246,NaN
16848, 2/9/2023, 11:55:28.374,NaN
16849, 2/9/2023, 11:55:28.496,NaN
16850, 2/9/2023, 11:55:28.619,NaN
16851, 2/9/2023, 11:55:28.741,#NAME?
16852, 2/9/2023, 11:55:28.869,-76.98
16853, 2/9/2023, 11:55:28.992,NaN
16854, 2/9/2023, 11:55:29.023,NaN
16855, 2/9/2023, 11:55:29.145,NaN
16856, 2/9/2023, 11:55:29.273,NaN
16857, 2/9/2023, 11:55:29.395,-75.543
16858, 2/9/2023, 11:55:29.518,NaN
16859, 2/9/2023, 11:55:29.640,NaN
16860, 2/9/2023, 11:55:29.768,NaN
16861, 2/9/2023, 11:55:29.890,NaN
16862, 2/9/2023, 11:55:29.920,NaN
16863, 2/9/2023, 11:55:29.951,NaN
16864, 2/9/2023, 11:55:29.987,NaN
16865, 2/9/2023, 11:55:30.043,NaN
16866, 2/9/2023, 11:55:30.167,NaN
16867, 2/9/2023, 11:55:30.290,NaN
16868, 2/9/2023, 11:55:30.394,NaN
16869, 2/9/2023, 11:55:30.517,NaN
16870, 2/9/2023, 11:55:30.639,NaN
16871, 2/9/2023, 11:55:30.762,NaN
16872, 2/9/2023, 11:55:30.891,NaN
16873, 2/9/2023, 11:55:30.922,NaN
16874, 2/9/2023, 11:55:30.952,NaN
16875, 2/9/2023, 11:55:30.983,NaN
16876, 2/9/2023, 11:55:31.019,NaN
16877, 2/9/2023, 11:55:31.137,NaN
16878, 2/9/2023, 11:55:31.259,NaN
16879, 2/9/2023, 11:55:31.381,NaN
16880, 2/9/2023, 11:55:31.483,NaN
16881, 2/9/2023, 11:55:31.606,NaN
16882, 2/9/2023, 11:55:31.729,NaN
16883, 2/9/2023, 11:55:31.853,NaN
16884, 2/9/2023, 11:55:31.981,NaN
16885, 2/9/2023, 11:55:32.012,NaN
16886, 2/9/2023, 11:55:32.135,NaN
16887, 2/9/2023, 11:55:32.256,NaN
16888, 2/9/2023, 11:55:32.384,NaN
16889, 2/9/2023, 11:55:32.506,NaN
16890, 2/9/2023, 11:55:32.629,NaN
16891, 2/9/2023, 11:55:32.752,NaN
16892, 2/9/2023, 11:55:32.852,NaN
16893, 2/9/2023, 11:55:32.975,NaN
16894, 2/9/2023, 11:55:33.005,NaN
16895, 2/9/2023, 11:55:33.128,NaN
16896, 2/9/2023, 11:55:33.256,NaN
16897, 2/9/2023, 11:55:33.379,NaN
16898, 2/9/2023, 11:55:33.500,#NAME?
16899, 2/9/2023, 11:55:33.623,NaN
16900, 2/9/2023, 11:55:33.752,NaN
16901, 2/9/2023, 11:55:33.875,-76.98
16902, 2/9/2023, 11:55:33.906,-76.98
16903, 2/9/2023, 11:55:33.936,NaN
16904, 2/9/2023, 11:55:33.975,NaN
16905, 2/9/2023, 11:55:34.030,NaN
16906, 2/9/2023, 11:55:34.153,NaN
16907, 2/9/2023, 11:55:34.275,NaN
16908, 2/9/2023, 11:55:34.403,NaN
16909, 2/9/2023, 11:55:34.525,NaN
16910, 2/9/2023, 11:55:34.648,-79.141
16911, 2/9/2023, 11:55:34.772,NaN
16912, 2/9/2023, 11:55:34.903,NaN
16913, 2/9/2023, 11:55:34.933,NaN
16914, 2/9/2023, 11:55:34.963,NaN
16915, 2/9/2023, 11:55:34.994,NaN
16916, 2/9/2023, 11:55:35.031,NaN
16917, 2/9/2023, 11:55:35.145,NaN
16918, 2/9/2023, 11:55:35.268,NaN
16919, 2/9/2023, 11:55:35.390,#NAME?
16920, 2/9/2023, 11:55:35.518,NaN
16921, 2/9/2023, 11:55:35.640,NaN
16922, 2/9/2023, 11:55:35.762,-79.141
16923, 2/9/2023, 11:55:35.884,NaN
16924, 2/9/2023, 11:55:35.924,NaN
16925, 2/9/2023, 11:55:35.980,NaN
16926, 2/9/2023, 11:55:36.011,NaN
16927, 2/9/2023, 11:55:36.133,NaN
16928, 2/9/2023, 11:55:36.261,NaN
16929, 2/9/2023, 11:55:36.385,NaN
16930, 2/9/2023, 11:55:36.508,NaN
16931, 2/9/2023, 11:55:36.629,NaN
16932, 2/9/2023, 11:55:36.756,NaN
16933, 2/9/2023, 11:55:36.879,#NAME?
16934, 2/9/2023, 11:55:36.910,NaN
16935, 2/9/2023, 11:55:36.940,NaN
16936, 2/9/2023, 11:55:36.976,NaN
16937, 2/9/2023, 11:55:37.029,NaN
16938, 2/9/2023, 11:55:37.151,NaN
16939, 2/9/2023, 11:55:37.274,NaN
16940, 2/9/2023, 11:55:37.401,NaN
16941, 2/9/2023, 11:55:37.524,NaN
16942, 2/9/2023, 11:55:37.645,NaN
16943, 2/9/2023, 11:55:37.768,#NAME?
16944, 2/9/2023, 11:55:37.870,NaN
16945, 2/9/2023, 11:55:37.900,NaN
16946, 2/9/2023, 11:55:37.931,NaN
16947, 2/9/2023, 11:55:37.961,NaN
16948, 2/9/2023, 11:55:37.998,NaN
16949, 2/9/2023, 11:55:38.066,NaN
16950, 2/9/2023, 11:55:38.187,#NAME?
16951, 2/9/2023, 11:55:38.309,NaN
16952, 2/9/2023, 11:55:38.437,#NAME?
16953, 2/9/2023, 11:55:38.559,NaN
16954, 2/9/2023, 11:55:38.681,NaN
16955, 2/9/2023, 11:55:38.804,#NAME?
16956, 2/9/2023, 11:55:38.905,NaN
16957, 2/9/2023, 11:55:38.936,NaN
16958, 2/9/2023, 11:55:38.967,NaN
16959, 2/9/2023, 11:55:38.998,NaN
16960, 2/9/2023, 11:55:39.034,NaN
16961, 2/9/2023, 11:55:39.149,NaN
16962, 2/9/2023, 11:55:39.272,NaN
16963, 2/9/2023, 11:55:39.394,NaN
16964, 2/9/2023, 11:55:39.497,NaN
16965, 2/9/2023, 11:55:39.620,NaN
16966, 2/9/2023, 11:55:39.743,NaN
16967, 2/9/2023, 11:55:39.865,NaN
16968, 2/9/2023, 11:55:39.992,NaN
16969, 2/9/2023, 11:55:40.023,NaN
16970, 2/9/2023, 11:55:40.145,NaN
16971, 2/9/2023, 11:55:40.269,NaN
16972, 2/9/2023, 11:55:40.398,NaN
16973, 2/9/2023, 11:55:40.520,NaN
16974, 2/9/2023, 11:55:40.643,NaN
16975, 2/9/2023, 11:55:40.765,#NAME?
16976, 2/9/2023, 11:55:40.894,NaN
16977, 2/9/2023, 11:55:40.925,NaN
16978, 2/9/2023, 11:55:40.956,NaN
16979, 2/9/2023, 11:55:40.987,NaN
16980, 2/9/2023, 11:55:41.027,NaN
16981, 2/9/2023, 11:55:41.145,NaN
16982, 2/9/2023, 11:55:41.269,NaN
16983, 2/9/2023, 11:55:41.392,NaN
16984, 2/9/2023, 11:55:41.521,NaN
16985, 2/9/2023, 11:55:41.643,#NAME?
16986, 2/9/2023, 11:55:41.765,NaN
16987, 2/9/2023, 11:55:41.890,NaN
16988, 2/9/2023, 11:55:41.926,NaN
16989, 2/9/2023, 11:55:41.982,NaN
16990, 2/9/2023, 11:55:42.013,NaN
16991, 2/9/2023, 11:55:42.136,NaN
16992, 2/9/2023, 11:55:42.264,NaN
16993, 2/9/2023, 11:55:42.385,-75.543
16994, 2/9/2023, 11:55:42.508,NaN
16995, 2/9/2023, 11:55:42.630,NaN
16996, 2/9/2023, 11:55:42.760,-79.141
16997, 2/9/2023, 11:55:42.882,NaN
16998, 2/9/2023, 11:55:42.913,NaN
16999, 2/9/2023, 11:55:42.944,NaN
17000, 2/9/2023, 11:55:42.980,NaN
17001, 2/9/2023, 11:55:43.038,NaN
17002, 2/9/2023, 11:55:43.161,NaN
17003, 2/9/2023, 11:55:43.282,NaN
17004, 2/9/2023, 11:55:43.410,NaN
17005, 2/9/2023, 11:55:43.533,NaN
17006, 2/9/2023, 11:55:43.656,NaN
17007, 2/9/2023, 11:55:43.779,NaN
17008, 2/9/2023, 11:55:43.907,-79.141
17009, 2/9/2023, 11:55:43.938,NaN
17010, 2/9/2023, 11:55:43.969,NaN
17011, 2/9/2023, 11:55:44.000,NaN
17012, 2/9/2023, 11:55:44.126,NaN
17013, 2/9/2023, 11:55:44.250,#NAME?
17014, 2/9/2023, 11:55:44.374,NaN
17015, 2/9/2023, 11:55:44.496,NaN
17016, 2/9/2023, 11:55:44.624,#NAME?
17017, 2/9/2023, 11:55:44.747,NaN
17018, 2/9/2023, 11:55:44.870,NaN
17019, 2/9/2023, 11:55:44.901,NaN
17020, 2/9/2023, 11:55:44.937,NaN
17021, 2/9/2023, 11:55:44.995,NaN
17022, 2/9/2023, 11:55:45.026,NaN
17023, 2/9/2023, 11:55:45.148,NaN
17024, 2/9/2023, 11:55:45.276,NaN
17025, 2/9/2023, 11:55:45.399,NaN
17026, 2/9/2023, 11:55:45.525,NaN
17027, 2/9/2023, 11:55:45.649,NaN
17028, 2/9/2023, 11:55:45.778,#NAME?
17029, 2/9/2023, 11:55:45.900,NaN
17030, 2/9/2023, 11:55:45.931,NaN
17031, 2/9/2023, 11:55:45.962,NaN
17032, 2/9/2023, 11:55:45.998,NaN
17033, 2/9/2023, 11:55:46.056,NaN
17034, 2/9/2023, 11:55:46.179,#NAME?
17035, 2/9/2023, 11:55:46.301,NaN
17036, 2/9/2023, 11:55:46.429,NaN
17037, 2/9/2023, 11:55:46.550,#NAME?
17038, 2/9/2023, 11:55:46.673,NaN
17039, 2/9/2023, 11:55:46.796,NaN
17040, 2/9/2023, 11:55:46.898,NaN
17041, 2/9/2023, 11:55:46.928,NaN
17042, 2/9/2023, 11:55:46.960,NaN
17043, 2/9/2023, 11:55:46.990,NaN
17044, 2/9/2023, 11:55:47.027,NaN
17045, 2/9/2023, 11:55:47.143,NaN
17046, 2/9/2023, 11:55:47.265,#NAME?
17047, 2/9/2023, 11:55:47.389,#NAME?
17048, 2/9/2023, 11:55:47.519,NaN
17049, 2/9/2023, 11:55:47.641,NaN
17050, 2/9/2023, 11:55:47.764,NaN
17051, 2/9/2023, 11:55:47.886,NaN
17052, 2/9/2023, 11:55:47.922,NaN
17053, 2/9/2023, 11:55:47.980,NaN
17054, 2/9/2023, 11:55:48.012,NaN
17055, 2/9/2023, 11:55:48.134,NaN
17056, 2/9/2023, 11:55:48.263,NaN
17057, 2/9/2023, 11:55:48.385,#NAME?
17058, 2/9/2023, 11:55:48.508,-75.543
17059, 2/9/2023, 11:55:48.630,NaN
17060, 2/9/2023, 11:55:48.758,NaN
17061, 2/9/2023, 11:55:48.879,NaN
17062, 2/9/2023, 11:55:48.910,NaN
17063, 2/9/2023, 11:55:48.941,NaN
17064, 2/9/2023, 11:55:48.981,NaN
17065, 2/9/2023, 11:55:49.037,NaN
17066, 2/9/2023, 11:55:49.159,NaN
17067, 2/9/2023, 11:55:49.282,NaN
17068, 2/9/2023, 11:55:49.411,NaN
17069, 2/9/2023, 11:55:49.533,NaN
17070, 2/9/2023, 11:55:49.655,NaN
17071, 2/9/2023, 11:55:49.778,NaN
17072, 2/9/2023, 11:55:49.907,#NAME?
17073, 2/9/2023, 11:55:49.938,NaN
17074, 2/9/2023, 11:55:49.969,NaN
17075, 2/9/2023, 11:55:50.000,NaN
17076, 2/9/2023, 11:55:50.128,-83.639
17077, 2/9/2023, 11:55:50.251,NaN
17078, 2/9/2023, 11:55:50.374,NaN
17079, 2/9/2023, 11:55:50.496,NaN
17080, 2/9/2023, 11:55:50.624,NaN
17081, 2/9/2023, 11:55:50.746,NaN
17082, 2/9/2023, 11:55:50.868,NaN
17083, 2/9/2023, 11:55:50.990,NaN
17084, 2/9/2023, 11:55:51.028,NaN
17085, 2/9/2023, 11:55:51.145,NaN
17086, 2/9/2023, 11:55:51.268,NaN
17087, 2/9/2023, 11:55:51.391,NaN
17088, 2/9/2023, 11:55:51.519,NaN
17089, 2/9/2023, 11:55:51.640,NaN
17090, 2/9/2023, 11:55:51.762,-83.639
17091, 2/9/2023, 11:55:51.884,NaN
17092, 2/9/2023, 11:55:51.921,NaN
17093, 2/9/2023, 11:55:51.980,NaN
17094, 2/9/2023, 11:55:52.012,-75.543
17095, 2/9/2023, 11:55:52.134,NaN
17096, 2/9/2023, 11:55:52.262,NaN
17097, 2/9/2023, 11:55:52.384,NaN
17098, 2/9/2023, 11:55:52.506,NaN
17099, 2/9/2023, 11:55:52.628,NaN
17100, 2/9/2023, 11:55:52.730,NaN
17101, 2/9/2023, 11:55:52.851,NaN
17102, 2/9/2023, 11:55:52.976,NaN
17103, 2/9/2023, 11:55:53.006,NaN
17104, 2/9/2023, 11:55:53.135,NaN
17105, 2/9/2023, 11:55:53.257,NaN
17106, 2/9/2023, 11:55:53.380,NaN
17107, 2/9/2023, 11:55:53.502,#NAME?
17108, 2/9/2023, 11:55:53.630,NaN
17109, 2/9/2023, 11:55:53.753,NaN
17110, 2/9/2023, 11:55:53.875,NaN
17111, 2/9/2023, 11:55:53.905,NaN
17112, 2/9/2023, 11:55:53.944,NaN
17113, 2/9/2023, 11:55:53.997,NaN
17114, 2/9/2023, 11:55:54.028,NaN
17115, 2/9/2023, 11:55:54.149,NaN
17116, 2/9/2023, 11:55:54.277,NaN
17117, 2/9/2023, 11:55:54.399,NaN
17118, 2/9/2023, 11:55:54.521,NaN
17119, 2/9/2023, 11:55:54.643,NaN
17120, 2/9/2023, 11:55:54.772,NaN
17121, 2/9/2023, 11:55:54.895,NaN
17122, 2/9/2023, 11:55:54.926,NaN
17123, 2/9/2023, 11:55:54.957,NaN
17124, 2/9/2023, 11:55:54.993,NaN
17125, 2/9/2023, 11:55:55.054,NaN
17126, 2/9/2023, 11:55:55.177,NaN
17127, 2/9/2023, 11:55:55.299,NaN
17128, 2/9/2023, 11:55:55.428,NaN
17129, 2/9/2023, 11:55:55.550,NaN
17130, 2/9/2023, 11:55:55.673,NaN
17131, 2/9/2023, 11:55:55.795,NaN
17132, 2/9/2023, 11:55:55.898,NaN
17133, 2/9/2023, 11:55:55.929,NaN
17134, 2/9/2023, 11:55:55.959,NaN
17135, 2/9/2023, 11:55:55.989,NaN
17136, 2/9/2023, 11:55:56.026,NaN
17137, 2/9/2023, 11:55:56.142,NaN
17138, 2/9/2023, 11:55:56.265,NaN
17139, 2/9/2023, 11:55:56.387,NaN
17140, 2/9/2023, 11:55:56.488,NaN
17141, 2/9/2023, 11:55:56.610,NaN
17142, 2/9/2023, 11:55:56.732,NaN
17143, 2/9/2023, 11:55:56.854,NaN
17144, 2/9/2023, 11:55:56.982,NaN
17145, 2/9/2023, 11:55:57.012,NaN
17146, 2/9/2023, 11:55:57.135,NaN
17147, 2/9/2023, 11:55:57.257,NaN
17148, 2/9/2023, 11:55:57.385,NaN
17149, 2/9/2023, 11:55:57.506,NaN
17150, 2/9/2023, 11:55:57.628,NaN
17151, 2/9/2023, 11:55:57.750,NaN
17152, 2/9/2023, 11:55:57.878,NaN
17153, 2/9/2023, 11:55:57.909,NaN
17154, 2/9/2023, 11:55:57.941,NaN
17155, 2/9/2023, 11:55:57.972,NaN
17156, 2/9/2023, 11:55:58.012,NaN
17157, 2/9/2023, 11:55:58.133,NaN
17158, 2/9/2023, 11:55:58.255,NaN
17159, 2/9/2023, 11:55:58.378,NaN
17160, 2/9/2023, 11:55:58.479,NaN
17161, 2/9/2023, 11:55:58.601,NaN
17162, 2/9/2023, 11:55:58.722,NaN
17163, 2/9/2023, 11:55:58.845,NaN
17164, 2/9/2023, 11:55:58.973,NaN
17165, 2/9/2023, 11:55:59.003,NaN
17166, 2/9/2023, 11:55:59.126,#NAME?
17167, 2/9/2023, 11:55:59.249,NaN
17168, 2/9/2023, 11:55:59.350,NaN
17169, 2/9/2023, 11:55:59.474,NaN
17170, 2/9/2023, 11:55:59.596,NaN
17171, 2/9/2023, 11:55:59.719,NaN
17172, 2/9/2023, 11:55:59.848,NaN
17173, 2/9/2023, 11:55:59.970,NaN
17174, 2/9/2023, 11:56:00.000,NaN
17175, 2/9/2023, 11:56:00.123,NaN
17176, 2/9/2023, 11:56:00.250,NaN
17177, 2/9/2023, 11:56:00.373,NaN
17178, 2/9/2023, 11:56:00.494,NaN
17179, 2/9/2023, 11:56:00.619,#NAME?
17180, 2/9/2023, 11:56:00.749,NaN
17181, 2/9/2023, 11:56:00.872,NaN
17182, 2/9/2023, 11:56:00.903,NaN
17183, 2/9/2023, 11:56:00.933,NaN
17184, 2/9/2023, 11:56:00.969,NaN
17185, 2/9/2023, 11:56:01.026,NaN
17186, 2/9/2023, 11:56:01.149,NaN
17187, 2/9/2023, 11:56:01.272,NaN
17188, 2/9/2023, 11:56:01.400,#NAME?
17189, 2/9/2023, 11:56:01.522,NaN
17190, 2/9/2023, 11:56:01.644,NaN
17191, 2/9/2023, 11:56:01.766,NaN
17192, 2/9/2023, 11:56:01.867,NaN
17193, 2/9/2023, 11:56:01.989,NaN
17194, 2/9/2023, 11:56:02.019,-74.465
17195, 2/9/2023, 11:56:02.142,NaN
17196, 2/9/2023, 11:56:02.271,NaN
17197, 2/9/2023, 11:56:02.394,NaN
17198, 2/9/2023, 11:56:02.516,NaN
